website_session_id,user_id,billing_version,billing_pageview_id,billing_exposure_at,experiment_date,device_type,is_repeat_session,utm_source,utm_campaign,session_cross_exposure_flag,user_cross_group_flag,purchased,order_id,gross_revenue,refund_amount,net_revenue,refunded_order_flag
32500,29675,treatment,69390,2012-10-10 15:50:22,2012-10-10,desktop,0,bsearch,nonbrand,0,0,1,1184.0,49.99,0.0,49.99,0
32514,29687,treatment,69415,2012-10-10 16:19:42,2012-10-10,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
32533,18471,treatment,69464,2012-10-10 17:37:49,2012-10-10,desktop,1,gsearch,brand,0,0,0,,0.0,0.0,0.0,0
32539,29705,control,69474,2012-10-10 17:44:03,2012-10-10,desktop,0,gsearch,nonbrand,0,0,1,1185.0,49.99,0.0,49.99,0
32558,29720,treatment,69509,2012-10-10 18:59:31,2012-10-10,desktop,0,bsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
32576,29735,control,69553,2012-10-10 20:33:20,2012-10-10,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
32586,29743,control,69575,2012-10-10 21:46:12,2012-10-10,mobile,0,gsearch,nonbrand,0,0,1,1186.0,49.99,0.0,49.99,0
32600,29755,treatment,69605,2012-10-10 23:09:14,2012-10-10,desktop,0,bsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
32607,29761,control,69627,2012-10-11 00:08:00,2012-10-11,desktop,0,gsearch,nonbrand,0,0,1,1187.0,49.99,0.0,49.99,0
32610,29764,treatment,69635,2012-10-11 00:44:53,2012-10-11,desktop,0,bsearch,nonbrand,0,0,1,1188.0,49.99,0.0,49.99,0
32612,29766,control,69649,2012-10-11 01:03:21,2012-10-11,desktop,0,gsearch,nonbrand,0,0,1,1189.0,49.99,0.0,49.99,0
32623,29774,control,69676,2012-10-11 02:21:57,2012-10-11,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
32629,29780,treatment,69695,2012-10-11 05:29:51,2012-10-11,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
32631,24572,control,69696,2012-10-11 05:31:08,2012-10-11,desktop,1,bsearch,brand,0,0,1,1190.0,49.99,0.0,49.99,0
32641,29790,control,69720,2012-10-11 06:40:21,2012-10-11,desktop,0,gsearch,nonbrand,0,0,1,1191.0,49.99,0.0,49.99,0
32650,17927,control,69742,2012-10-11 07:44:19,2012-10-11,desktop,1,gsearch,brand,0,0,1,1192.0,49.99,0.0,49.99,0
32659,29803,treatment,69766,2012-10-11 08:44:28,2012-10-11,mobile,0,gsearch,brand,0,0,0,,0.0,0.0,0.0,0
32715,29854,treatment,69884,2012-10-11 11:46:01,2012-10-11,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
32717,29856,treatment,69891,2012-10-11 11:52:09,2012-10-11,desktop,0,bsearch,nonbrand,0,0,1,1193.0,49.99,0.0,49.99,0
32738,29874,treatment,69920,2012-10-11 12:36:52,2012-10-11,desktop,0,gsearch,nonbrand,0,0,1,1194.0,49.99,0.0,49.99,0
32742,29877,control,69939,2012-10-11 13:02:49,2012-10-11,desktop,0,gsearch,nonbrand,0,0,1,1195.0,49.99,0.0,49.99,0
32754,29888,treatment,69955,2012-10-11 13:30:20,2012-10-11,desktop,0,gsearch,nonbrand,0,0,1,1196.0,49.99,0.0,49.99,0
32758,29892,treatment,69969,2012-10-11 13:56:36,2012-10-11,desktop,0,bsearch,nonbrand,0,0,1,1197.0,49.99,0.0,49.99,0
32763,28307,control,69985,2012-10-11 14:20:30,2012-10-11,desktop,1,,,0,0,1,1198.0,49.99,0.0,49.99,0
32771,29903,control,70011,2012-10-11 15:06:18,2012-10-11,desktop,0,bsearch,nonbrand,0,0,1,1199.0,49.99,0.0,49.99,0
32780,29911,control,70026,2012-10-11 15:16:40,2012-10-11,mobile,0,,,0,0,0,,0.0,0.0,0.0,0
32836,29962,control,70133,2012-10-11 18:50:37,2012-10-11,desktop,0,bsearch,nonbrand,0,0,1,1200.0,49.99,0.0,49.99,0
32851,25271,treatment,70167,2012-10-11 20:19:10,2012-10-11,desktop,1,,,0,0,1,1201.0,49.99,0.0,49.99,0
32858,29979,treatment,70187,2012-10-11 21:09:43,2012-10-11,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
32868,29989,treatment,70210,2012-10-11 21:59:33,2012-10-11,mobile,0,gsearch,nonbrand,0,0,1,1202.0,49.99,0.0,49.99,0
32885,30003,treatment,70253,2012-10-11 23:45:24,2012-10-11,desktop,0,bsearch,nonbrand,0,0,1,1203.0,49.99,0.0,49.99,0
32892,17720,treatment,70269,2012-10-12 01:14:48,2012-10-12,desktop,1,gsearch,brand,0,0,1,1204.0,49.99,0.0,49.99,0
32899,30015,control,70285,2012-10-12 02:26:52,2012-10-12,desktop,0,gsearch,nonbrand,0,0,1,1205.0,49.99,0.0,49.99,0
32910,21572,control,70314,2012-10-12 05:52:59,2012-10-12,mobile,1,,,0,0,0,,0.0,0.0,0.0,0
32915,30026,treatment,70326,2012-10-12 07:20:22,2012-10-12,mobile,0,gsearch,nonbrand,0,0,1,1206.0,49.99,0.0,49.99,0
32924,30033,treatment,70349,2012-10-12 08:12:31,2012-10-12,desktop,0,gsearch,nonbrand,0,0,1,1207.0,49.99,0.0,49.99,0
32961,30065,treatment,70422,2012-10-12 10:42:30,2012-10-12,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
32971,17876,treatment,70437,2012-10-12 11:06:52,2012-10-12,mobile,1,,,0,0,1,1208.0,49.99,0.0,49.99,0
32974,30077,treatment,70453,2012-10-12 11:19:29,2012-10-12,desktop,0,gsearch,nonbrand,0,0,1,1209.0,49.99,0.0,49.99,0
32985,30088,control,70468,2012-10-12 11:46:03,2012-10-12,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
33000,30102,treatment,70495,2012-10-12 12:25:19,2012-10-12,desktop,0,bsearch,nonbrand,0,0,1,1210.0,49.99,0.0,49.99,0
33001,30103,treatment,70503,2012-10-12 12:33:17,2012-10-12,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
33006,30108,control,70523,2012-10-12 13:02:30,2012-10-12,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
33010,30112,treatment,70531,2012-10-12 13:09:38,2012-10-12,desktop,0,bsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
33020,30119,treatment,70555,2012-10-12 13:27:04,2012-10-12,desktop,0,gsearch,nonbrand,0,0,1,1211.0,49.99,0.0,49.99,0
33051,30147,control,70613,2012-10-12 14:46:03,2012-10-12,desktop,0,bsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
33067,30162,treatment,70657,2012-10-12 15:51:47,2012-10-12,desktop,0,gsearch,nonbrand,0,0,1,1212.0,49.99,0.0,49.99,0
33073,30167,treatment,70668,2012-10-12 16:16:38,2012-10-12,mobile,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
33078,30172,treatment,70680,2012-10-12 16:30:09,2012-10-12,desktop,0,gsearch,nonbrand,0,0,1,1213.0,49.99,0.0,49.99,0
33096,30189,control,70711,2012-10-12 17:35:21,2012-10-12,desktop,0,bsearch,nonbrand,0,0,1,1214.0,49.99,0.0,49.99,0
33102,30193,treatment,70721,2012-10-12 17:51:25,2012-10-12,desktop,0,bsearch,nonbrand,0,0,1,1215.0,49.99,0.0,49.99,0
33106,30197,control,70746,2012-10-12 18:37:21,2012-10-12,desktop,0,gsearch,nonbrand,0,0,1,1217.0,49.99,0.0,49.99,0
33108,25319,treatment,70748,2012-10-12 18:39:26,2012-10-12,mobile,1,gsearch,brand,0,0,1,1216.0,49.99,0.0,49.99,0
33118,30207,treatment,70769,2012-10-12 19:19:24,2012-10-12,desktop,0,gsearch,nonbrand,0,0,1,1218.0,49.99,0.0,49.99,0
33133,30222,treatment,70798,2012-10-12 21:56:50,2012-10-12,desktop,0,gsearch,nonbrand,0,0,1,1219.0,49.99,0.0,49.99,0
33144,30229,control,70818,2012-10-13 00:08:16,2012-10-13,desktop,0,gsearch,brand,0,0,0,,0.0,0.0,0.0,0
33150,30235,treatment,70838,2012-10-13 01:01:49,2012-10-13,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
33157,30241,treatment,70856,2012-10-13 03:46:59,2012-10-13,desktop,0,bsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
33175,24475,control,70902,2012-10-13 09:18:41,2012-10-13,desktop,1,,,0,0,1,1220.0,49.99,0.0,49.99,0
33185,30266,control,70935,2012-10-13 11:19:37,2012-10-13,desktop,0,,,0,0,0,,0.0,0.0,0.0,0
33187,30268,control,70943,2012-10-13 11:35:49,2012-10-13,desktop,0,gsearch,nonbrand,0,0,1,1221.0,49.99,0.0,49.99,0
33189,30270,treatment,70950,2012-10-13 12:13:06,2012-10-13,desktop,0,gsearch,nonbrand,0,0,1,1222.0,49.99,49.99,0.0,1
33190,30271,treatment,70960,2012-10-13 12:50:25,2012-10-13,desktop,0,gsearch,nonbrand,0,0,1,1223.0,49.99,0.0,49.99,0
33224,30300,treatment,71026,2012-10-13 17:53:39,2012-10-13,mobile,0,gsearch,nonbrand,0,0,1,1224.0,49.99,0.0,49.99,0
33239,30313,control,71061,2012-10-13 20:33:23,2012-10-13,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
33240,30314,treatment,71063,2012-10-13 20:35:08,2012-10-13,desktop,0,bsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
33243,30316,control,71070,2012-10-13 21:03:22,2012-10-13,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
33315,30380,treatment,71203,2012-10-14 11:22:49,2012-10-14,mobile,0,bsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
33324,30388,control,71229,2012-10-14 12:45:24,2012-10-14,desktop,0,bsearch,nonbrand,0,0,1,1225.0,49.99,0.0,49.99,0
33330,30394,treatment,71242,2012-10-14 13:21:44,2012-10-14,mobile,0,gsearch,nonbrand,0,0,1,1226.0,49.99,49.99,0.0,1
33332,30396,control,71253,2012-10-14 13:50:17,2012-10-14,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
33340,30403,control,71276,2012-10-14 14:45:49,2012-10-14,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
33345,30408,treatment,71284,2012-10-14 14:59:53,2012-10-14,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
33358,30421,treatment,71310,2012-10-14 16:22:03,2012-10-14,desktop,0,bsearch,nonbrand,0,0,1,1227.0,49.99,49.99,0.0,1
33394,30451,control,71374,2012-10-14 20:51:53,2012-10-14,desktop,0,bsearch,nonbrand,0,0,1,1228.0,49.99,0.0,49.99,0
33395,30452,treatment,71386,2012-10-14 21:09:17,2012-10-14,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
33405,30461,control,71411,2012-10-14 21:50:20,2012-10-14,desktop,0,bsearch,nonbrand,0,0,1,1229.0,49.99,0.0,49.99,0
33404,25287,control,71414,2012-10-14 21:52:46,2012-10-14,desktop,1,,,0,0,0,,0.0,0.0,0.0,0
33414,30468,treatment,71433,2012-10-14 23:09:46,2012-10-14,desktop,0,gsearch,nonbrand,0,0,1,1230.0,49.99,0.0,49.99,0
33438,30490,control,71480,2012-10-15 01:38:25,2012-10-15,desktop,0,,,0,0,0,,0.0,0.0,0.0,0
33443,30495,treatment,71498,2012-10-15 02:44:53,2012-10-15,desktop,0,gsearch,nonbrand,0,0,1,1231.0,49.99,0.0,49.99,0
33460,30508,control,71534,2012-10-15 05:29:46,2012-10-15,desktop,0,gsearch,nonbrand,0,0,1,1232.0,49.99,0.0,49.99,0
33495,30540,treatment,71610,2012-10-15 09:15:55,2012-10-15,desktop,0,gsearch,nonbrand,0,0,1,1233.0,49.99,49.99,0.0,1
33494,30539,control,71612,2012-10-15 09:17:02,2012-10-15,desktop,0,gsearch,nonbrand,0,0,1,1234.0,49.99,0.0,49.99,0
33527,30570,control,71684,2012-10-15 10:56:13,2012-10-15,mobile,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
33538,30581,treatment,71706,2012-10-15 11:39:15,2012-10-15,mobile,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
33545,30587,treatment,71722,2012-10-15 11:58:24,2012-10-15,desktop,0,gsearch,nonbrand,0,0,1,1235.0,49.99,0.0,49.99,0
33548,30590,control,71735,2012-10-15 12:08:42,2012-10-15,desktop,0,gsearch,nonbrand,0,0,1,1236.0,49.99,0.0,49.99,0
33560,30601,treatment,71765,2012-10-15 12:37:29,2012-10-15,desktop,0,,,0,0,1,1237.0,49.99,0.0,49.99,0
33591,30630,control,71839,2012-10-15 14:21:59,2012-10-15,desktop,0,gsearch,nonbrand,0,0,1,1238.0,49.99,0.0,49.99,0
33595,30633,treatment,71846,2012-10-15 14:31:39,2012-10-15,mobile,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
33599,30081,treatment,71857,2012-10-15 14:45:56,2012-10-15,desktop,1,gsearch,brand,0,0,1,1239.0,49.99,0.0,49.99,0
33603,29031,treatment,71871,2012-10-15 14:58:03,2012-10-15,desktop,1,,,0,1,1,1240.0,49.99,0.0,49.99,0
33618,30652,control,71903,2012-10-15 15:29:16,2012-10-15,desktop,0,gsearch,nonbrand,0,0,1,1241.0,49.99,0.0,49.99,0
33621,30654,control,71915,2012-10-15 15:39:06,2012-10-15,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
33633,30665,control,71944,2012-10-15 16:03:58,2012-10-15,desktop,0,,,0,0,1,1242.0,49.99,0.0,49.99,0
33678,30707,treatment,72026,2012-10-15 18:17:59,2012-10-15,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
33690,20868,treatment,72049,2012-10-15 18:59:09,2012-10-15,mobile,1,,,0,0,0,,0.0,0.0,0.0,0
33694,30722,control,72060,2012-10-15 19:10:38,2012-10-15,desktop,0,bsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
33705,30732,control,72084,2012-10-15 19:42:15,2012-10-15,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
33722,27706,treatment,72124,2012-10-15 21:27:38,2012-10-15,desktop,1,gsearch,brand,0,0,1,1243.0,49.99,49.99,0.0,1
33750,30768,treatment,72183,2012-10-16 00:22:11,2012-10-16,desktop,0,gsearch,nonbrand,0,0,1,1244.0,49.99,0.0,49.99,0
33762,30779,control,72210,2012-10-16 01:43:04,2012-10-16,desktop,0,bsearch,nonbrand,0,0,1,1245.0,49.99,49.99,0.0,1
33767,30783,control,72225,2012-10-16 02:23:04,2012-10-16,mobile,0,bsearch,nonbrand,0,0,1,1246.0,49.99,0.0,49.99,0
33784,30799,control,72267,2012-10-16 05:22:24,2012-10-16,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
33787,29602,treatment,72278,2012-10-16 05:45:36,2012-10-16,desktop,1,,,0,0,1,1247.0,49.99,0.0,49.99,0
33802,30816,treatment,72319,2012-10-16 08:37:58,2012-10-16,desktop,0,bsearch,nonbrand,0,0,1,1248.0,49.99,0.0,49.99,0
33820,30832,control,72349,2012-10-16 10:08:36,2012-10-16,desktop,0,gsearch,nonbrand,0,0,1,1249.0,49.99,0.0,49.99,0
33828,30837,treatment,72373,2012-10-16 10:52:49,2012-10-16,desktop,0,bsearch,nonbrand,0,0,1,1250.0,49.99,0.0,49.99,0
33839,30848,control,72405,2012-10-16 11:28:12,2012-10-16,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
33842,30850,control,72411,2012-10-16 11:31:20,2012-10-16,desktop,0,gsearch,brand,0,0,1,1251.0,49.99,0.0,49.99,0
33851,30858,control,72440,2012-10-16 11:45:37,2012-10-16,desktop,0,gsearch,nonbrand,0,0,1,1252.0,49.99,0.0,49.99,0
33860,30865,control,72457,2012-10-16 11:58:18,2012-10-16,desktop,0,gsearch,nonbrand,0,0,1,1253.0,49.99,0.0,49.99,0
33884,30887,treatment,72499,2012-10-16 12:49:07,2012-10-16,desktop,0,gsearch,nonbrand,0,0,1,1254.0,49.99,0.0,49.99,0
33903,30904,treatment,72550,2012-10-16 13:59:47,2012-10-16,mobile,0,gsearch,nonbrand,0,0,1,1255.0,49.99,0.0,49.99,0
33959,30954,treatment,72664,2012-10-16 16:49:20,2012-10-16,desktop,0,gsearch,nonbrand,0,0,1,1256.0,49.99,0.0,49.99,0
33962,30957,control,72671,2012-10-16 16:54:41,2012-10-16,desktop,0,bsearch,nonbrand,0,0,1,1257.0,49.99,0.0,49.99,0
33969,30962,treatment,72685,2012-10-16 17:07:58,2012-10-16,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
33978,30969,treatment,72706,2012-10-16 17:36:41,2012-10-16,desktop,0,,,0,0,0,,0.0,0.0,0.0,0
34003,30992,control,72756,2012-10-16 19:18:23,2012-10-16,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
34026,31014,treatment,72805,2012-10-16 21:46:13,2012-10-16,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
34031,31019,treatment,72813,2012-10-16 21:53:23,2012-10-16,desktop,0,gsearch,nonbrand,0,0,1,1258.0,49.99,0.0,49.99,0
34042,20780,control,72844,2012-10-16 23:52:17,2012-10-16,mobile,1,,,0,0,1,1259.0,49.99,0.0,49.99,0
34058,31042,control,72876,2012-10-17 02:22:46,2012-10-17,desktop,0,bsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
34059,31043,control,72879,2012-10-17 02:26:03,2012-10-17,desktop,0,gsearch,nonbrand,0,0,1,1260.0,49.99,0.0,49.99,0
34071,31054,treatment,72913,2012-10-17 04:33:12,2012-10-17,desktop,0,gsearch,nonbrand,0,0,1,1261.0,49.99,0.0,49.99,0
34086,31067,treatment,72950,2012-10-17 07:19:00,2012-10-17,desktop,0,gsearch,nonbrand,0,0,1,1262.0,49.99,0.0,49.99,0
34110,31091,control,73005,2012-10-17 09:30:18,2012-10-17,desktop,0,gsearch,nonbrand,0,0,1,1263.0,49.99,0.0,49.99,0
34120,31101,treatment,73029,2012-10-17 09:59:43,2012-10-17,desktop,0,gsearch,nonbrand,0,0,1,1264.0,49.99,0.0,49.99,0
34125,31106,control,73045,2012-10-17 10:21:59,2012-10-17,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
34150,31128,control,73094,2012-10-17 11:47:12,2012-10-17,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
34167,31144,control,73131,2012-10-17 12:41:50,2012-10-17,desktop,0,bsearch,nonbrand,0,0,1,1265.0,49.99,0.0,49.99,0
34166,31143,control,73144,2012-10-17 12:49:53,2012-10-17,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
34179,31155,control,73177,2012-10-17 13:12:06,2012-10-17,mobile,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
34183,31158,control,73183,2012-10-17 13:17:57,2012-10-17,desktop,0,bsearch,nonbrand,0,0,1,1266.0,49.99,0.0,49.99,0
34193,31168,control,73209,2012-10-17 13:49:23,2012-10-17,desktop,0,bsearch,nonbrand,0,0,1,1267.0,49.99,49.99,0.0,1
34197,20603,treatment,73223,2012-10-17 14:01:49,2012-10-17,desktop,1,,,0,0,0,,0.0,0.0,0.0,0
34214,31183,control,73258,2012-10-17 14:53:53,2012-10-17,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
34232,31199,treatment,73293,2012-10-17 15:17:25,2012-10-17,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
34249,27738,control,73329,2012-10-17 16:07:06,2012-10-17,mobile,1,,,0,0,1,1268.0,49.99,0.0,49.99,0
34271,31234,treatment,73372,2012-10-17 17:02:30,2012-10-17,desktop,0,gsearch,nonbrand,0,0,1,1269.0,49.99,0.0,49.99,0
34273,16239,treatment,73377,2012-10-17 17:07:07,2012-10-17,desktop,1,gsearch,brand,0,0,0,,0.0,0.0,0.0,0
34287,31246,treatment,73405,2012-10-17 17:52:11,2012-10-17,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
34302,31260,treatment,73447,2012-10-17 18:56:28,2012-10-17,desktop,0,gsearch,nonbrand,0,0,1,1270.0,49.99,0.0,49.99,0
34317,31274,treatment,73477,2012-10-17 19:38:53,2012-10-17,desktop,0,gsearch,nonbrand,0,0,1,1271.0,49.99,49.99,0.0,1
34322,31279,control,73498,2012-10-17 19:53:33,2012-10-17,desktop,0,bsearch,nonbrand,0,0,1,1272.0,49.99,0.0,49.99,0
34324,31281,control,73499,2012-10-17 19:53:51,2012-10-17,desktop,0,bsearch,nonbrand,0,0,1,1273.0,49.99,0.0,49.99,0
34321,31278,control,73500,2012-10-17 19:54:29,2012-10-17,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
34338,19569,treatment,73528,2012-10-17 20:31:11,2012-10-17,desktop,1,,,0,0,0,,0.0,0.0,0.0,0
34341,31294,treatment,73537,2012-10-17 20:59:44,2012-10-17,desktop,0,bsearch,nonbrand,0,0,1,1274.0,49.99,49.99,0.0,1
34348,31300,treatment,73565,2012-10-17 21:32:35,2012-10-17,desktop,0,bsearch,nonbrand,0,0,1,1275.0,49.99,0.0,49.99,0
34356,27217,control,73586,2012-10-17 22:03:06,2012-10-17,desktop,1,,,0,0,0,,0.0,0.0,0.0,0
34380,31327,control,73633,2012-10-18 00:14:10,2012-10-18,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
34396,31341,treatment,73670,2012-10-18 02:01:27,2012-10-18,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
34404,31349,control,73684,2012-10-18 02:29:00,2012-10-18,mobile,0,gsearch,nonbrand,0,0,1,1276.0,49.99,0.0,49.99,0
34408,31353,treatment,73695,2012-10-18 02:49:56,2012-10-18,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
34424,31368,control,73730,2012-10-18 06:27:44,2012-10-18,desktop,0,bsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
34425,23939,treatment,73735,2012-10-18 06:34:34,2012-10-18,mobile,1,gsearch,brand,0,0,1,1277.0,49.99,0.0,49.99,0
34431,31373,treatment,73762,2012-10-18 07:17:43,2012-10-18,desktop,0,bsearch,nonbrand,0,0,1,1278.0,49.99,0.0,49.99,0
34439,31380,treatment,73773,2012-10-18 07:42:06,2012-10-18,desktop,0,gsearch,nonbrand,0,0,1,1279.0,49.99,49.99,0.0,1
34446,19657,treatment,73791,2012-10-18 08:11:04,2012-10-18,desktop,1,,,0,0,0,,0.0,0.0,0.0,0
34463,31403,control,73835,2012-10-18 09:12:24,2012-10-18,desktop,0,gsearch,nonbrand,0,0,1,1281.0,49.99,0.0,49.99,0
34464,31404,treatment,73836,2012-10-18 09:12:47,2012-10-18,desktop,0,gsearch,nonbrand,0,0,1,1280.0,49.99,0.0,49.99,0
34479,18339,treatment,73867,2012-10-18 10:07:30,2012-10-18,mobile,1,,,0,0,1,1282.0,49.99,0.0,49.99,0
34483,31421,control,73876,2012-10-18 10:18:14,2012-10-18,desktop,0,gsearch,nonbrand,0,0,1,1283.0,49.99,49.99,0.0,1
34500,31438,treatment,73910,2012-10-18 11:03:07,2012-10-18,desktop,0,gsearch,nonbrand,0,0,1,1284.0,49.99,0.0,49.99,0
34508,31446,treatment,73933,2012-10-18 11:28:01,2012-10-18,desktop,0,bsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
34521,31459,treatment,73959,2012-10-18 12:06:19,2012-10-18,desktop,0,bsearch,nonbrand,0,0,1,1285.0,49.99,0.0,49.99,0
34522,31460,control,73961,2012-10-18 12:07:36,2012-10-18,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
34527,31464,control,73976,2012-10-18 12:16:12,2012-10-18,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
34536,31473,treatment,73999,2012-10-18 12:37:08,2012-10-18,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
34566,31502,treatment,74060,2012-10-18 13:30:46,2012-10-18,desktop,0,gsearch,nonbrand,0,0,1,1286.0,49.99,0.0,49.99,0
34568,31504,treatment,74073,2012-10-18 13:34:04,2012-10-18,desktop,0,bsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
34567,31503,treatment,74076,2012-10-18 13:35:00,2012-10-18,desktop,0,gsearch,nonbrand,0,0,1,1287.0,49.99,0.0,49.99,0
34574,14289,control,74082,2012-10-18 13:37:49,2012-10-18,desktop,1,gsearch,brand,0,0,1,1288.0,49.99,0.0,49.99,0
34593,31527,control,74116,2012-10-18 14:28:34,2012-10-18,desktop,0,,,0,0,0,,0.0,0.0,0.0,0
34605,31539,treatment,74136,2012-10-18 14:57:36,2012-10-18,desktop,0,gsearch,nonbrand,0,0,1,1289.0,49.99,0.0,49.99,0
34612,31546,control,74153,2012-10-18 15:23:20,2012-10-18,desktop,0,bsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
34657,31589,control,74227,2012-10-18 17:03:32,2012-10-18,mobile,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
34662,31594,control,74247,2012-10-18 17:19:56,2012-10-18,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
34663,31595,control,74248,2012-10-18 17:21:48,2012-10-18,desktop,0,bsearch,nonbrand,0,0,1,1290.0,49.99,0.0,49.99,0
34680,25930,treatment,74285,2012-10-18 18:37:50,2012-10-18,mobile,1,,,0,0,0,,0.0,0.0,0.0,0
34692,31623,control,74306,2012-10-18 19:24:43,2012-10-18,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
34707,31636,treatment,74347,2012-10-18 20:34:20,2012-10-18,desktop,0,gsearch,nonbrand,0,0,1,1291.0,49.99,0.0,49.99,0
34710,31639,control,74350,2012-10-18 20:37:09,2012-10-18,desktop,0,gsearch,nonbrand,0,0,1,1292.0,49.99,0.0,49.99,0
34715,31644,control,74367,2012-10-18 21:04:47,2012-10-18,desktop,0,gsearch,nonbrand,0,0,1,1293.0,49.99,0.0,49.99,0
34718,31647,control,74380,2012-10-18 21:22:00,2012-10-18,desktop,0,gsearch,nonbrand,0,0,1,1294.0,49.99,0.0,49.99,0
34724,31653,control,74391,2012-10-18 21:42:33,2012-10-18,desktop,0,gsearch,nonbrand,0,0,1,1295.0,49.99,0.0,49.99,0
34727,31656,control,74415,2012-10-18 22:02:10,2012-10-18,mobile,0,gsearch,brand,0,0,0,,0.0,0.0,0.0,0
34751,31680,treatment,74461,2012-10-18 23:39:51,2012-10-18,desktop,0,gsearch,nonbrand,0,0,1,1296.0,49.99,0.0,49.99,0
34754,31683,treatment,74467,2012-10-18 23:52:59,2012-10-18,desktop,0,gsearch,nonbrand,0,0,1,1297.0,49.99,0.0,49.99,0
34772,31700,control,74505,2012-10-19 01:52:05,2012-10-19,desktop,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
34784,25574,control,74533,2012-10-19 03:55:05,2012-10-19,desktop,1,,,0,0,0,,0.0,0.0,0.0,0
34814,31737,control,74587,2012-10-19 08:17:17,2012-10-19,mobile,0,gsearch,nonbrand,0,0,0,,0.0,0.0,0.0,0
34817,31740,control,74600,2012-10-19 08:44:50,2012-10-19,desktop,0,gsearch,nonbrand,0,0,1,1298.0,49.99,0.0,49.99,0
