website_session_id,user_id,billing_version,billing_pageview_id,billing_exposure_at,device_type,is_repeat_session,utm_source,utm_campaign,purchased,order_count,revenue
35327,32211,control,75762,"2012-10-21 20:44:05",desktop,0,gsearch,nonbrand,1,1,49.99
35329,32212,treatment,75772,"2012-10-21 20:57:11",desktop,0,gsearch,nonbrand,1,1,49.99
35330,32213,treatment,75777,"2012-10-21 21:03:18",desktop,0,bsearch,nonbrand,0,0,0.00
35332,32215,treatment,75784,"2012-10-21 21:15:27",desktop,0,gsearch,nonbrand,1,1,49.99
35341,32222,control,75805,"2012-10-21 22:15:38",desktop,0,gsearch,nonbrand,0,0,0.00
35343,32224,treatment,75813,"2012-10-21 22:25:36",desktop,0,gsearch,nonbrand,0,0,0.00
35348,32229,control,75823,"2012-10-21 22:36:02",desktop,0,gsearch,nonbrand,0,0,0.00
35368,21997,control,75863,"2012-10-22 00:35:45",desktop,1,NULL,NULL,0,0,0.00
35376,32253,treatment,75878,"2012-10-22 01:55:33",desktop,0,gsearch,nonbrand,0,0,0.00
35381,32257,control,75891,"2012-10-22 02:38:08",desktop,0,bsearch,nonbrand,1,1,49.99
35386,32262,treatment,75903,"2012-10-22 03:08:03",desktop,0,gsearch,nonbrand,0,0,0.00
35396,32272,treatment,75925,"2012-10-22 04:42:51",desktop,0,gsearch,nonbrand,1,1,49.99
35406,32282,treatment,75947,"2012-10-22 06:07:08",desktop,0,gsearch,nonbrand,0,0,0.00
35407,32283,control,75953,"2012-10-22 06:26:24",desktop,0,gsearch,nonbrand,1,1,49.99
35411,32286,control,75968,"2012-10-22 07:36:32",desktop,0,bsearch,nonbrand,1,1,49.99
35428,32301,control,76005,"2012-10-22 08:56:35",desktop,0,gsearch,nonbrand,1,1,49.99
35442,32313,treatment,76047,"2012-10-22 09:42:04",desktop,0,gsearch,nonbrand,1,1,49.99
35513,32374,control,76184,"2012-10-22 13:09:21",desktop,0,bsearch,nonbrand,0,0,0.00
35523,29902,control,76197,"2012-10-22 13:33:14",desktop,1,NULL,NULL,1,1,49.99
35527,32387,treatment,76219,"2012-10-22 13:52:06",desktop,0,gsearch,nonbrand,0,0,0.00
35533,32392,treatment,76231,"2012-10-22 14:02:29",desktop,0,bsearch,nonbrand,1,1,49.99
35538,32396,treatment,76245,"2012-10-22 14:18:32",desktop,0,gsearch,nonbrand,0,0,0.00
35541,32399,control,76250,"2012-10-22 14:24:57",desktop,0,bsearch,nonbrand,1,1,49.99
35561,21149,control,76288,"2012-10-22 15:30:54",desktop,1,NULL,NULL,0,0,0.00
35565,32419,treatment,76305,"2012-10-22 15:45:24",desktop,0,gsearch,nonbrand,1,1,49.99
35587,32440,treatment,76351,"2012-10-22 16:33:43",desktop,0,gsearch,nonbrand,0,0,0.00
35596,32449,control,76368,"2012-10-22 17:11:14",mobile,0,gsearch,nonbrand,0,0,0.00
35603,32456,control,76385,"2012-10-22 17:40:58",desktop,0,gsearch,nonbrand,0,0,0.00
35640,32489,treatment,76449,"2012-10-22 20:25:31",desktop,0,gsearch,nonbrand,0,0,0.00
35644,32493,control,76469,"2012-10-22 20:45:11",desktop,0,bsearch,nonbrand,1,1,49.99
35645,32494,control,76470,"2012-10-22 20:46:20",desktop,0,gsearch,nonbrand,1,1,49.99
35663,32510,treatment,76503,"2012-10-22 22:49:05",mobile,0,gsearch,nonbrand,0,0,0.00
35676,24440,control,76530,"2012-10-22 23:48:00",desktop,1,NULL,NULL,0,0,0.00
35691,32534,treatment,76559,"2012-10-23 01:27:28",desktop,0,gsearch,nonbrand,0,0,0.00
35706,32549,control,76581,"2012-10-23 03:53:51",desktop,0,gsearch,nonbrand,1,1,49.99
35717,18179,control,76606,"2012-10-23 05:25:43",desktop,1,NULL,NULL,1,1,49.99
35726,23318,control,76630,"2012-10-23 06:14:13",desktop,1,NULL,NULL,0,0,0.00
35733,32572,treatment,76649,"2012-10-23 07:29:52",desktop,0,gsearch,nonbrand,1,1,49.99
35735,32573,control,76660,"2012-10-23 08:04:38",desktop,0,gsearch,nonbrand,1,1,49.99
35743,32581,treatment,76681,"2012-10-23 08:38:38",desktop,0,bsearch,nonbrand,0,0,0.00
35753,31475,treatment,76709,"2012-10-23 09:24:40",desktop,1,NULL,NULL,1,1,49.99
35763,32600,control,76735,"2012-10-23 10:06:28",desktop,0,gsearch,nonbrand,0,0,0.00
35768,32605,control,76752,"2012-10-23 10:18:56",mobile,0,gsearch,nonbrand,0,0,0.00
35766,32603,control,76755,"2012-10-23 10:19:58",desktop,0,bsearch,brand,0,0,0.00
35793,32626,treatment,76803,"2012-10-23 11:44:32",desktop,0,gsearch,nonbrand,1,1,49.99
35799,32631,treatment,76824,"2012-10-23 12:19:21",desktop,0,bsearch,nonbrand,1,1,49.99
35824,32652,control,76882,"2012-10-23 12:59:03",desktop,0,gsearch,nonbrand,0,0,0.00
35847,32670,treatment,76935,"2012-10-23 14:00:33",desktop,0,bsearch,nonbrand,1,1,49.99
35856,32677,treatment,76956,"2012-10-23 14:19:19",desktop,0,bsearch,nonbrand,1,1,49.99
35887,32707,treatment,77023,"2012-10-23 15:53:22",desktop,0,gsearch,nonbrand,0,0,0.00
35886,32706,control,77026,"2012-10-23 15:56:01",desktop,0,NULL,NULL,0,0,0.00
35894,32714,control,77053,"2012-10-23 16:31:09",desktop,0,gsearch,nonbrand,1,1,49.99
35915,32733,treatment,77088,"2012-10-23 17:03:08",desktop,0,gsearch,nonbrand,1,1,49.99
35918,32736,treatment,77098,"2012-10-23 17:12:11",desktop,0,gsearch,nonbrand,0,0,0.00
35924,32742,treatment,77101,"2012-10-23 17:17:22",mobile,0,gsearch,nonbrand,0,0,0.00
35929,32747,treatment,77114,"2012-10-23 17:38:27",desktop,0,bsearch,nonbrand,0,0,0.00
35938,32755,treatment,77137,"2012-10-23 18:09:22",desktop,0,gsearch,nonbrand,1,1,49.99
35945,32761,treatment,77153,"2012-10-23 18:30:28",desktop,0,gsearch,brand,1,1,49.99
35986,30130,treatment,77225,"2012-10-23 21:14:38",desktop,1,NULL,NULL,1,1,49.99
35993,19973,control,77246,"2012-10-23 21:44:20",desktop,1,NULL,NULL,0,0,0.00
35995,32804,treatment,77248,"2012-10-23 21:46:48",desktop,0,gsearch,nonbrand,1,1,49.99
35998,29566,treatment,77262,"2012-10-23 22:18:06",desktop,1,NULL,NULL,1,1,49.99
36000,32808,control,77269,"2012-10-23 22:24:02",mobile,0,gsearch,nonbrand,0,0,0.00
36007,32814,treatment,77289,"2012-10-23 22:45:35",desktop,0,bsearch,nonbrand,1,1,49.99
36065,32870,treatment,77399,"2012-10-24 06:33:38",desktop,0,gsearch,nonbrand,1,1,49.99
36082,32887,treatment,77434,"2012-10-24 08:45:10",desktop,0,gsearch,nonbrand,0,0,0.00
36088,32892,treatment,77448,"2012-10-24 09:01:15",desktop,0,bsearch,nonbrand,1,1,49.99
36098,32902,control,77473,"2012-10-24 09:37:23",desktop,0,gsearch,nonbrand,1,1,49.99
36101,32904,control,77485,"2012-10-24 09:46:31",desktop,0,gsearch,nonbrand,1,1,49.99
36125,32927,treatment,77539,"2012-10-24 10:30:25",desktop,0,gsearch,nonbrand,1,1,49.99
36134,32934,treatment,77558,"2012-10-24 10:47:50",mobile,0,gsearch,nonbrand,0,0,0.00
36137,32937,treatment,77566,"2012-10-24 10:52:41",desktop,0,NULL,NULL,1,1,49.99
36139,32939,treatment,77577,"2012-10-24 11:02:12",desktop,0,NULL,NULL,0,0,0.00
36150,32949,treatment,77595,"2012-10-24 11:22:33",desktop,0,gsearch,nonbrand,1,1,49.99
36160,26097,control,77622,"2012-10-24 11:44:46",desktop,1,gsearch,brand,0,0,0.00
36165,32962,treatment,77634,"2012-10-24 11:53:44",desktop,0,gsearch,nonbrand,0,0,0.00
36217,33012,treatment,77738,"2012-10-24 13:43:09",mobile,0,gsearch,nonbrand,1,1,49.99
36216,33011,treatment,77739,"2012-10-24 13:43:24",mobile,0,gsearch,nonbrand,0,0,0.00
36226,20291,treatment,77773,"2012-10-24 14:07:34",desktop,1,NULL,NULL,0,0,0.00
36239,33031,treatment,77792,"2012-10-24 14:31:40",desktop,0,gsearch,nonbrand,1,1,49.99
36252,33043,treatment,77818,"2012-10-24 14:46:57",desktop,0,gsearch,nonbrand,1,1,49.99
36248,33039,control,77824,"2012-10-24 14:51:15",mobile,0,gsearch,nonbrand,0,0,0.00
36267,33058,control,77854,"2012-10-24 15:28:51",desktop,0,bsearch,nonbrand,0,0,0.00
36273,33064,control,77871,"2012-10-24 15:44:40",desktop,0,gsearch,nonbrand,1,1,49.99
36281,33070,treatment,77893,"2012-10-24 16:01:12",desktop,0,bsearch,nonbrand,0,0,0.00
36303,33090,treatment,77942,"2012-10-24 16:51:52",desktop,0,bsearch,nonbrand,0,0,0.00
36318,33104,control,77984,"2012-10-24 17:43:20",desktop,0,gsearch,nonbrand,1,1,49.99
36332,33116,treatment,78023,"2012-10-24 18:20:54",mobile,0,gsearch,nonbrand,0,0,0.00
36333,33117,treatment,78024,"2012-10-24 18:21:05",desktop,0,NULL,NULL,1,1,49.99
36356,33137,treatment,78066,"2012-10-24 20:12:17",desktop,0,gsearch,nonbrand,0,0,0.00
36379,33160,treatment,78116,"2012-10-24 21:26:47",desktop,0,gsearch,nonbrand,1,1,49.99
36389,33170,treatment,78142,"2012-10-24 22:05:47",desktop,0,bsearch,nonbrand,1,1,49.99
36388,33169,control,78144,"2012-10-24 22:07:06",desktop,0,gsearch,nonbrand,1,1,49.99
36396,33175,control,78168,"2012-10-24 22:50:40",desktop,0,gsearch,nonbrand,1,1,49.99
36415,33192,treatment,78201,"2012-10-25 00:15:13",desktop,0,gsearch,nonbrand,1,1,49.99
36434,33209,control,78245,"2012-10-25 02:52:11",desktop,0,gsearch,nonbrand,0,0,0.00
36438,33212,treatment,78255,"2012-10-25 03:23:49",desktop,0,NULL,NULL,0,0,0.00
36441,33215,control,78264,"2012-10-25 03:38:50",desktop,0,gsearch,nonbrand,0,0,0.00
36446,21920,control,78280,"2012-10-25 05:33:35",mobile,1,NULL,NULL,0,0,0.00
36453,33224,control,78307,"2012-10-25 07:13:34",desktop,0,gsearch,nonbrand,1,1,49.99
36456,33226,control,78308,"2012-10-25 07:14:03",desktop,0,gsearch,nonbrand,1,1,49.99
36460,33230,treatment,78321,"2012-10-25 07:23:59",desktop,0,gsearch,nonbrand,1,1,49.99
36464,33233,treatment,78332,"2012-10-25 07:46:05",desktop,0,gsearch,nonbrand,0,0,0.00
36481,33250,treatment,78366,"2012-10-25 08:34:48",desktop,0,gsearch,nonbrand,1,1,49.99
36497,33263,control,78400,"2012-10-25 09:20:24",mobile,0,NULL,NULL,0,0,0.00
36503,33267,control,78410,"2012-10-25 09:39:31",desktop,0,gsearch,nonbrand,0,0,0.00
36524,33286,control,78470,"2012-10-25 10:39:41",desktop,0,gsearch,nonbrand,1,1,49.99
36546,33307,treatment,78506,"2012-10-25 11:40:31",desktop,0,bsearch,nonbrand,1,1,49.99
36568,33325,control,78548,"2012-10-25 12:34:33",desktop,0,gsearch,nonbrand,0,0,0.00
36580,33335,treatment,78580,"2012-10-25 13:07:11",desktop,0,gsearch,nonbrand,1,1,49.99
36604,33358,control,78628,"2012-10-25 14:01:51",desktop,0,bsearch,nonbrand,0,0,0.00
36605,33359,control,78631,"2012-10-25 14:03:07",desktop,0,gsearch,nonbrand,1,1,49.99
36609,33363,control,78641,"2012-10-25 14:16:51",desktop,0,gsearch,nonbrand,1,1,49.99
36676,33425,control,78772,"2012-10-25 16:50:06",desktop,0,gsearch,nonbrand,1,1,49.99
36703,15346,control,78821,"2012-10-25 17:47:17",desktop,1,NULL,NULL,0,0,0.00
36716,33460,treatment,78861,"2012-10-25 18:35:18",mobile,0,gsearch,brand,0,0,0.00
36714,33458,control,78864,"2012-10-25 18:37:59",mobile,0,gsearch,nonbrand,1,1,49.99
36724,33466,treatment,78888,"2012-10-25 18:59:16",desktop,0,gsearch,nonbrand,1,1,49.99
36736,33477,control,78925,"2012-10-25 19:42:50",mobile,0,gsearch,nonbrand,0,0,0.00
36735,33476,control,78926,"2012-10-25 19:42:53",desktop,0,gsearch,nonbrand,1,1,49.99
36755,30305,treatment,78967,"2012-10-25 20:56:52",desktop,1,bsearch,brand,1,1,49.99
36761,33498,control,78983,"2012-10-25 21:28:04",desktop,0,gsearch,nonbrand,0,0,0.00
36806,33535,control,79059,"2012-10-26 03:59:37",desktop,0,bsearch,nonbrand,0,0,0.00
36823,33551,treatment,79105,"2012-10-26 07:26:44",desktop,0,NULL,NULL,1,1,49.99
36843,33569,control,79146,"2012-10-26 09:18:37",desktop,0,gsearch,nonbrand,1,1,49.99
36854,33579,control,79179,"2012-10-26 10:13:15",desktop,0,gsearch,nonbrand,0,0,0.00
36858,33583,control,79187,"2012-10-26 10:19:22",desktop,0,gsearch,nonbrand,0,0,0.00
36872,33596,treatment,79215,"2012-10-26 10:59:17",desktop,0,gsearch,nonbrand,0,0,0.00
36875,33599,control,79228,"2012-10-26 11:09:04",desktop,0,gsearch,nonbrand,0,0,0.00
36886,33610,control,79251,"2012-10-26 11:38:18",desktop,0,gsearch,nonbrand,0,0,0.00
36887,33611,treatment,79255,"2012-10-26 11:39:14",mobile,0,gsearch,nonbrand,1,1,49.99
36891,33615,control,79261,"2012-10-26 11:46:39",desktop,0,bsearch,nonbrand,0,0,0.00
36899,33623,control,79290,"2012-10-26 12:08:32",desktop,0,NULL,NULL,1,1,49.99
36908,33631,treatment,79307,"2012-10-26 12:23:57",desktop,0,gsearch,nonbrand,1,1,49.99
36917,25334,treatment,79328,"2012-10-26 12:36:11",mobile,1,NULL,NULL,1,1,49.99
36921,33642,control,79342,"2012-10-26 12:50:05",desktop,0,gsearch,nonbrand,1,1,49.99
36925,33645,treatment,79363,"2012-10-26 13:05:41",desktop,0,bsearch,nonbrand,1,1,49.99
36940,33657,treatment,79394,"2012-10-26 13:24:23",desktop,0,gsearch,nonbrand,1,1,49.99
36934,30115,treatment,79395,"2012-10-26 13:24:27",mobile,1,NULL,NULL,1,1,49.99
36960,33673,control,79437,"2012-10-26 14:19:23",desktop,0,bsearch,nonbrand,0,0,0.00
36973,33686,treatment,79463,"2012-10-26 14:52:12",desktop,0,gsearch,nonbrand,1,1,49.99
36984,33696,control,79498,"2012-10-26 15:29:36",desktop,0,gsearch,nonbrand,1,1,49.99
36999,28112,control,79530,"2012-10-26 16:12:32",desktop,1,NULL,NULL,0,0,0.00
37015,33725,control,79571,"2012-10-26 16:59:24",desktop,0,gsearch,nonbrand,0,0,0.00
37017,33727,treatment,79572,"2012-10-26 17:01:05",desktop,0,gsearch,nonbrand,1,1,49.99
37019,33729,control,79579,"2012-10-26 17:13:03",desktop,0,gsearch,nonbrand,1,1,49.99
37025,33734,control,79602,"2012-10-26 17:40:13",mobile,0,gsearch,nonbrand,0,0,0.00
37024,33733,treatment,79604,"2012-10-26 17:41:03",desktop,0,gsearch,brand,0,0,0.00
37042,33749,treatment,79639,"2012-10-26 19:01:54",desktop,0,gsearch,nonbrand,1,1,49.99
37041,33748,control,79643,"2012-10-26 19:04:31",mobile,0,gsearch,nonbrand,0,0,0.00
37049,33755,treatment,79657,"2012-10-26 19:47:47",desktop,0,NULL,NULL,1,1,49.99
37059,33763,treatment,79677,"2012-10-26 20:27:46",desktop,0,gsearch,nonbrand,0,0,0.00
37076,33780,treatment,79716,"2012-10-26 22:07:56",desktop,0,bsearch,nonbrand,1,1,49.99
37090,33791,treatment,79750,"2012-10-26 23:40:28",desktop,0,bsearch,nonbrand,1,1,49.99
37097,33798,treatment,79761,"2012-10-27 00:48:23",desktop,0,gsearch,nonbrand,0,0,0.00
37111,33810,control,79794,"2012-10-27 02:42:16",desktop,0,gsearch,nonbrand,1,1,49.99
37110,33809,control,79795,"2012-10-27 02:43:01",desktop,0,bsearch,nonbrand,0,0,0.00
37117,33815,treatment,79816,"2012-10-27 04:20:35",desktop,0,gsearch,nonbrand,1,1,49.99
37124,33822,control,79829,"2012-10-27 05:37:16",desktop,0,bsearch,nonbrand,1,1,49.99
37146,33841,control,79875,"2012-10-27 09:14:53",desktop,0,bsearch,nonbrand,0,0,0.00
37165,33857,treatment,79917,"2012-10-27 11:03:36",desktop,0,gsearch,nonbrand,1,1,49.99
37170,33862,treatment,79925,"2012-10-27 11:19:56",desktop,0,bsearch,nonbrand,1,1,49.99
37178,28209,control,79951,"2012-10-27 12:10:36",desktop,1,NULL,NULL,1,1,49.99
37183,33873,treatment,79961,"2012-10-27 13:01:20",desktop,0,gsearch,nonbrand,0,0,0.00
37187,33877,control,79970,"2012-10-27 13:24:16",desktop,0,gsearch,nonbrand,0,0,0.00
37189,33879,control,79982,"2012-10-27 13:49:00",desktop,0,gsearch,nonbrand,1,1,49.99
37249,33934,treatment,80094,"2012-10-27 22:13:49",desktop,0,gsearch,nonbrand,0,0,0.00
37253,23974,treatment,80104,"2012-10-27 22:36:43",desktop,1,NULL,NULL,0,0,0.00
37266,33948,control,80130,"2012-10-28 01:18:32",desktop,0,bsearch,nonbrand,1,1,49.99
37275,33956,control,80156,"2012-10-28 05:29:52",mobile,0,gsearch,nonbrand,0,0,0.00
37280,33960,control,80165,"2012-10-28 06:52:40",desktop,0,bsearch,nonbrand,1,1,49.99
37299,33976,control,80203,"2012-10-28 10:16:47",desktop,0,gsearch,nonbrand,1,1,49.99
37319,33995,control,80250,"2012-10-28 12:57:40",desktop,0,gsearch,nonbrand,0,0,0.00
37330,34005,treatment,80273,"2012-10-28 14:36:01",desktop,0,gsearch,nonbrand,1,1,49.99
37344,34018,control,80311,"2012-10-28 16:25:05",desktop,0,gsearch,nonbrand,0,0,0.00
37365,34037,treatment,80353,"2012-10-28 18:44:50",desktop,0,gsearch,nonbrand,0,0,0.00
37389,34059,treatment,80397,"2012-10-28 21:28:20",desktop,0,gsearch,nonbrand,1,1,49.99
37403,24071,control,80434,"2012-10-28 22:57:48",mobile,1,NULL,NULL,0,0,0.00
37413,34081,control,80449,"2012-10-28 23:19:47",desktop,0,gsearch,nonbrand,1,1,49.99
37440,31331,treatment,80507,"2012-10-29 04:36:54",desktop,1,NULL,NULL,1,1,49.99
37457,34122,treatment,80542,"2012-10-29 07:29:59",desktop,0,gsearch,nonbrand,1,1,49.99
37473,34133,control,80580,"2012-10-29 09:18:58",desktop,0,gsearch,nonbrand,1,1,49.99
37474,34134,treatment,80581,"2012-10-29 09:19:18",desktop,0,gsearch,nonbrand,1,1,49.99
37493,32275,treatment,80620,"2012-10-29 10:30:00",desktop,1,NULL,NULL,0,0,0.00
37514,34167,control,80667,"2012-10-29 11:29:15",desktop,0,gsearch,nonbrand,1,1,49.99
37518,34169,control,80674,"2012-10-29 11:35:40",desktop,0,gsearch,nonbrand,1,1,49.99
37538,34186,control,80712,"2012-10-29 12:42:54",desktop,0,bsearch,nonbrand,0,0,0.00
37579,34223,control,80787,"2012-10-29 15:11:04",mobile,0,gsearch,nonbrand,0,0,0.00
37582,34226,treatment,80797,"2012-10-29 15:22:05",desktop,0,bsearch,nonbrand,1,1,49.99
37584,34228,treatment,80808,"2012-10-29 15:30:32",mobile,0,gsearch,nonbrand,0,0,0.00
37589,34232,treatment,80820,"2012-10-29 15:36:55",desktop,0,gsearch,nonbrand,1,1,49.99
37590,34233,treatment,80821,"2012-10-29 15:37:56",desktop,0,gsearch,nonbrand,0,0,0.00
37605,34248,treatment,80869,"2012-10-29 16:28:57",desktop,0,gsearch,nonbrand,1,1,49.99
37632,34274,treatment,80926,"2012-10-29 17:57:52",desktop,0,gsearch,nonbrand,0,0,0.00
37635,34277,control,80933,"2012-10-29 18:04:43",desktop,0,gsearch,nonbrand,1,1,49.99
37641,34283,treatment,80946,"2012-10-29 18:32:54",desktop,0,gsearch,nonbrand,0,0,0.00
37644,34285,control,80957,"2012-10-29 18:45:00",mobile,0,gsearch,nonbrand,0,0,0.00
37663,34302,treatment,81002,"2012-10-29 20:52:01",desktop,0,bsearch,nonbrand,1,1,49.99
37671,34308,treatment,81021,"2012-10-29 21:38:57",desktop,0,bsearch,nonbrand,0,0,0.00
37695,34327,control,81062,"2012-10-29 23:53:35",desktop,0,gsearch,nonbrand,1,1,49.99
37703,34334,treatment,81084,"2012-10-30 00:34:41",desktop,0,gsearch,nonbrand,1,1,49.99
37734,34363,treatment,81140,"2012-10-30 06:41:22",mobile,0,gsearch,nonbrand,1,1,49.99
37745,34373,treatment,81173,"2012-10-30 07:36:09",mobile,0,gsearch,nonbrand,0,0,0.00
37765,34391,treatment,81212,"2012-10-30 08:41:05",mobile,0,gsearch,nonbrand,0,0,0.00
37773,34399,treatment,81230,"2012-10-30 09:00:55",desktop,0,NULL,NULL,1,1,49.99
37774,34400,treatment,81239,"2012-10-30 09:07:06",desktop,0,gsearch,nonbrand,1,1,49.99
37783,34408,treatment,81265,"2012-10-30 09:31:37",desktop,0,bsearch,nonbrand,1,1,49.99
37804,34427,control,81314,"2012-10-30 10:48:25",desktop,0,gsearch,nonbrand,0,0,0.00
37808,34431,control,81334,"2012-10-30 11:07:16",desktop,0,bsearch,nonbrand,1,1,49.99
37810,32924,treatment,81338,"2012-10-30 11:09:19",mobile,1,gsearch,brand,0,0,0.00
37813,34435,control,81347,"2012-10-30 11:14:30",desktop,0,gsearch,nonbrand,1,1,49.99
37816,34438,control,81363,"2012-10-30 11:22:39",desktop,0,gsearch,nonbrand,0,0,0.00
37840,34460,treatment,81409,"2012-10-30 12:25:44",mobile,0,gsearch,nonbrand,1,1,49.99
37846,34466,control,81426,"2012-10-30 12:40:30",desktop,0,gsearch,nonbrand,1,1,49.99
37875,34489,control,81494,"2012-10-30 13:58:39",desktop,0,gsearch,nonbrand,1,1,49.99
37881,34495,control,81501,"2012-10-30 14:06:42",desktop,0,gsearch,nonbrand,0,0,0.00
37909,23237,control,81559,"2012-10-30 15:37:26",mobile,1,NULL,NULL,0,0,0.00
37912,34522,control,81563,"2012-10-30 15:39:30",desktop,0,gsearch,nonbrand,0,0,0.00
37947,34551,control,81642,"2012-10-30 18:08:53",desktop,0,bsearch,nonbrand,1,1,49.99
37952,34556,treatment,81653,"2012-10-30 18:29:10",desktop,0,gsearch,nonbrand,0,0,0.00
37965,34565,control,81686,"2012-10-30 19:19:43",desktop,0,bsearch,nonbrand,1,1,49.99
37961,34562,control,81690,"2012-10-30 19:22:15",desktop,0,bsearch,nonbrand,0,0,0.00
37960,34561,control,81691,"2012-10-30 19:23:47",desktop,0,gsearch,nonbrand,0,0,0.00
37993,34589,control,81752,"2012-10-30 21:01:19",desktop,0,gsearch,nonbrand,1,1,49.99
38019,34611,treatment,81801,"2012-10-30 23:39:20",desktop,0,bsearch,nonbrand,1,1,49.99
38037,34626,treatment,81838,"2012-10-31 01:54:22",desktop,0,bsearch,nonbrand,1,1,49.99
38051,34639,control,81867,"2012-10-31 05:33:58",desktop,0,bsearch,nonbrand,0,0,0.00
38054,34642,control,81880,"2012-10-31 06:01:44",desktop,0,bsearch,nonbrand,0,0,0.00
38060,34648,control,81907,"2012-10-31 07:52:00",desktop,0,gsearch,nonbrand,0,0,0.00
38061,34649,control,81910,"2012-10-31 07:54:42",desktop,0,bsearch,nonbrand,1,1,49.99
38076,34663,treatment,81940,"2012-10-31 09:00:55",desktop,0,bsearch,nonbrand,0,0,0.00
38077,34664,control,81964,"2012-10-31 09:16:17",desktop,0,gsearch,nonbrand,0,0,0.00
38099,34682,treatment,81991,"2012-10-31 09:55:31",desktop,0,gsearch,nonbrand,0,0,0.00
38104,34686,control,82009,"2012-10-31 10:19:25",desktop,0,gsearch,nonbrand,1,1,49.99
38124,34706,control,82046,"2012-10-31 11:17:22",desktop,0,bsearch,nonbrand,0,0,0.00
38136,34718,control,82076,"2012-10-31 11:34:42",desktop,0,bsearch,nonbrand,0,0,0.00
38158,30182,control,82119,"2012-10-31 12:05:30",desktop,1,NULL,NULL,1,1,49.99
38171,34746,control,82149,"2012-10-31 12:34:24",mobile,0,gsearch,brand,0,0,0.00
38172,34747,treatment,82162,"2012-10-31 12:45:33",desktop,0,bsearch,nonbrand,1,1,49.99
38182,34757,treatment,82180,"2012-10-31 13:05:31",desktop,0,NULL,NULL,1,1,49.99
38193,34767,control,82204,"2012-10-31 13:39:45",mobile,0,gsearch,nonbrand,0,0,0.00
38195,34769,control,82216,"2012-10-31 13:51:55",desktop,0,gsearch,nonbrand,0,0,0.00
38210,34781,treatment,82246,"2012-10-31 14:30:26",desktop,0,bsearch,nonbrand,0,0,0.00
38217,34787,treatment,82259,"2012-10-31 14:43:48",desktop,0,gsearch,nonbrand,1,1,49.99
38219,34789,control,82271,"2012-10-31 14:53:07",desktop,0,gsearch,nonbrand,0,0,0.00
38223,27253,control,82279,"2012-10-31 15:03:39",desktop,1,gsearch,brand,0,0,0.00
38225,34794,treatment,82295,"2012-10-31 15:15:12",desktop,0,gsearch,nonbrand,0,0,0.00
38238,34807,treatment,82327,"2012-10-31 15:45:29",desktop,0,gsearch,nonbrand,1,1,49.99
38244,34811,control,82340,"2012-10-31 15:53:33",desktop,0,gsearch,nonbrand,1,1,49.99
38249,34815,control,82352,"2012-10-31 16:02:58",desktop,0,NULL,NULL,0,0,0.00
38251,34816,control,82365,"2012-10-31 16:11:32",desktop,0,gsearch,nonbrand,0,0,0.00
38272,23077,control,82417,"2012-10-31 16:45:16",desktop,1,gsearch,brand,1,1,49.99
38288,34850,control,82445,"2012-10-31 17:23:36",desktop,0,gsearch,nonbrand,1,1,49.99
38321,18495,control,82511,"2012-10-31 19:02:31",desktop,1,NULL,NULL,0,0,0.00
38320,34880,treatment,82512,"2012-10-31 19:03:56",desktop,0,bsearch,nonbrand,1,1,49.99
38343,34900,treatment,82545,"2012-10-31 20:25:09",desktop,0,bsearch,nonbrand,1,1,49.99
38345,34901,treatment,82556,"2012-10-31 20:32:57",desktop,0,bsearch,nonbrand,1,1,49.99
38347,34903,treatment,82569,"2012-10-31 20:42:30",desktop,0,bsearch,nonbrand,1,1,49.99
38349,34905,control,82574,"2012-10-31 20:45:44",desktop,0,gsearch,nonbrand,0,0,0.00
38350,34906,control,82581,"2012-10-31 20:56:40",desktop,0,bsearch,nonbrand,1,1,49.99
38351,34907,treatment,82587,"2012-10-31 21:02:10",desktop,0,bsearch,nonbrand,1,1,49.99
38352,34908,treatment,82597,"2012-10-31 21:12:08",mobile,0,gsearch,nonbrand,0,0,0.00
38354,34910,treatment,82600,"2012-10-31 21:16:06",desktop,0,gsearch,nonbrand,0,0,0.00
38365,34921,treatment,82629,"2012-10-31 22:07:40",desktop,0,bsearch,nonbrand,1,1,49.99
38366,34922,treatment,82632,"2012-10-31 22:12:40",mobile,0,gsearch,nonbrand,0,0,0.00
38369,34925,treatment,82642,"2012-10-31 22:25:27",desktop,0,bsearch,nonbrand,0,0,0.00
38395,34949,control,82686,"2012-11-01 01:52:03",desktop,0,bsearch,nonbrand,1,1,49.99
38399,34953,treatment,82696,"2012-11-01 02:45:03",desktop,0,gsearch,nonbrand,0,0,0.00
38416,29417,control,82734,"2012-11-01 06:17:29",desktop,1,NULL,NULL,0,0,0.00
38466,35013,control,82829,"2012-11-01 10:02:44",desktop,0,gsearch,nonbrand,0,0,0.00
38491,35034,control,82887,"2012-11-01 11:14:47",desktop,0,gsearch,nonbrand,0,0,0.00
38492,35035,control,82888,"2012-11-01 11:15:24",desktop,0,gsearch,nonbrand,0,0,0.00
38509,35052,control,82920,"2012-11-01 12:01:49",desktop,0,gsearch,nonbrand,0,0,0.00
38508,35051,treatment,82924,"2012-11-01 12:04:00",desktop,0,gsearch,nonbrand,1,1,49.99
38519,35060,treatment,82948,"2012-11-01 12:34:35",desktop,0,gsearch,nonbrand,1,1,49.99
